stationId,imageDate,imgPath,humidity,temperature C 2m
1256-0,4/03/2019 11:41,1256-0/08/1551699708_1256-0.jpg,50.6,14.6
1266-0,9/03/2019 13:54,1266-0/40/1552139640_1266-0.jpg,0.0,9.6
1491-0,7/02/2019 14:32,1491-0/23/1549549923_1491-0.jpg,46.6,7.0
1250-1,11/12/2018 8:45,1250-1/42/1544517942_1250-1.jpg,68.0,2.0
1091-0,3/02/2019 15:25,1091-0/18/1549207518_1091-0.jpg,99.5,2.9
1163-0,4/12/2018 9:25,1163-0/12/1543915512_1163-0.jpg,99.9,7.2
134-0,24/02/2019 10:28,134-0/86/1551004086_134-0.jpg,53.4,1.9
1489-1,3/03/2019 7:57,1489-1/56/1551599856_1489-1.jpg,93.6,1.1
1057-0,30/12/2018 13:52,1057-0/20/1546177920_1057-0.jpg,99.1,4.7
1452-0,15/02/2019 11:14,1452-0/40/1550229240_1452-0.jpg,86.2,5.9
1489-1,5/03/2019 7:32,1489-1/57/1551771157_1489-1.jpg,65.3,5.5
1161-0,13/03/2019 7:25,1161-0/23/1552461923_1161-0.jpg,99.9,3.1
1499-0,9/03/2019 11:04,1499-0/86/1552129486_1499-0.jpg,83.1,8.8
1428-0,4/03/2019 9:32,1428-0/21/1551691921_1428-0.jpg,61.5,13.3
1031-0,20/02/2019 9:00,1031-0/13/1550653213_1031-0.jpg,91.3,6.4
1074-0,7/03/2019 13:52,1074-0/22/1551966722_1074-0.jpg,53.7,13.6
1266-0,15/02/2019 13:33,1266-0/86/1550237586_1266-0.jpg,0.0,7.6
1437-1,7/02/2019 9:12,1437-1/21/1549530721_1437-1.jpg,65.0,1.7
1251-0,28/11/2018 8:19,1251-0/76/1543393176_1251-0.jpg,90.0,-1.2
1059-0,16/02/2019 11:10,1059-0/13/1550315413_1059-0.jpg,49.7,7.8
1345-0,25/02/2019 14:25,1345-0/54/1551104754_1345-0.jpg,99.9,2.4
101-0,11/03/2019 10:12,101-0/75/1552299175_101-0.jpg,48.9,7.5
147-0,5/03/2019 12:54,147-0/42/1551790442_147-0.jpg,67.2,7.5
146-1,19/11/2018 9:50,146-1/00/1542621000_146-1.jpg,82.9,-1.0
1082-0,1/03/2019 8:45,1082-0/38/1551429938_1082-0.jpg,66.4,6.5
1238-0,3/12/2018 8:25,1238-0/43/1543825543_1238-0.jpg,96.1,4.5
1248-1,22/11/2018 14:25,1248-1/17/1542896717_1248-1.jpg,86.0,1.3
1238-0,17/11/2018 13:30,1238-0/22/1542461422_1238-0.jpg,43.5,2.6
1248-0,7/12/2018 10:50,1248-0/36/1544179836_1248-0.jpg,68.0,9.2
1491-1,7/03/2019 13:12,1491-1/20/1551964320_1491-1.jpg,47.2,13.2
1059-0,12/12/2018 12:30,1059-0/35/1544617835_1059-0.jpg,91.6,-1.9
1496-0,25/12/2018 14:22,1496-0/32/1545747732_1496-0.jpg,89.0,4.9
101-0,15/12/2018 12:16,101-0/01/1544876201_101-0.jpg,72.4,0.6
1157-0,22/11/2018 13:45,1157-0/00/1542894300_1157-0.jpg,84.7,2.1
1249-1,13/11/2018 13:47,1249-1/68/1542116868_1249-1.jpg,52.0,16.3
1241-0,25/02/2019 9:00,1241-0/49/1551085249_1241-0.jpg,57.7,5.2
1087-0,8/03/2019 9:50,1087-0/31/1552038631_1087-0.jpg,99.2,9.5
122-0,28/11/2018 14:07,122-0/65/1543414065_122-0.jpg,74.6,-0.6
1215-1,14/12/2018 13:45,1215-1/05/1544795105_1215-1.jpg,92.9,-0.6
1157-0,15/02/2019 10:45,1157-0/40/1550227540_1157-0.jpg,87.4,5.1
1255-0,20/12/2018 10:50,1255-0/09/1545303009_1255-0.jpg,99.2,2.3
1244-0,5/12/2018 13:10,1244-0/59/1544015459_1244-0.jpg,84.1,1.2
1463-1,19/12/2018 13:25,1463-1/37/1545225937_1463-1.jpg,91.2,-0.5
1234-0,24/11/2018 10:55,1234-0/12/1543056912_1234-0.jpg,99.9,4.2
1088-0,14/12/2018 13:15,1088-0/14/1544793314_1088-0.jpg,92.2,0.6
1255-0,23/02/2019 11:30,1255-0/31/1550921431_1255-0.jpg,0.0,0.0
1380-0,23/02/2019 13:12,1380-0/23/1550927523_1380-0.jpg,99.9,-1.5
137-1,25/12/2018 14:10,137-1/11/1545747011_137-1.jpg,99.9,1.1
1247-1,24/02/2019 11:41,1247-1/64/1551008464_1247-1.jpg,31.0,0.4
1266-1,24/11/2018 13:26,1266-1/92/1543065992_1266-1.jpg,99.9,0.3
1233-0,20/02/2019 11:52,1233-0/69/1550663569_1233-0.jpg,99.5,5.7
1154-0,24/02/2019 11:51,1154-0/67/1551009067_1154-0.jpg,34.6,8.4
1496-0,24/11/2018 12:00,1496-0/24/1543060824_1496-0.jpg,99.9,3.9
1480-0,5/03/2019 13:15,1480-0/01/1551791701_1480-0.jpg,77.6,6.3
1059-1,15/11/2018 9:30,1059-1/29/1542274229_1059-1.jpg,94.5,3.9
1480-1,9/03/2019 8:56,1480-1/93/1552121793_1480-1.jpg,63.2,7.8
1087-0,11/12/2018 8:55,1087-0/28/1544518528_1087-0.jpg,99.3,5.5
1255-0,5/03/2019 11:20,1255-0/10/1551784810_1255-0.jpg,0.0,0.0
1247-1,3/03/2019 12:45,1247-1/31/1551617131_1247-1.jpg,58.0,9.5
142-0,10/12/2018 13:50,142-0/10/1544449810_142-0.jpg,0.0,0.0
1215-0,12/03/2019 9:05,1215-0/18/1552381518_1215-0.jpg,87.5,1.7
1251-0,21/11/2018 10:43,1251-0/24/1542797024_1251-0.jpg,98.0,-0.5
1200-1,12/03/2019 10:10,1200-1/32/1552385432_1200-1.jpg,75.3,3.9
1251-1,17/12/2018 8:41,1251-1/07/1545036107_1251-1.jpg,99.0,-7.2
1452-1,9/02/2019 11:54,1452-1/40/1549713240_1452-1.jpg,67.3,4.6
1239-0,5/03/2019 8:15,1239-0/57/1551773757_1239-0.jpg,54.5,7.2
1251-1,27/02/2019 9:39,1251-1/70/1551260370_1251-1.jpg,69.0,5.5
1082-0,2/03/2019 14:05,1082-0/33/1551535533_1082-0.jpg,38.7,6.1
134-1,10/02/2019 15:13,134-1/84/1549811584_134-1.jpg,66.7,7.5
142-0,11/12/2018 13:30,142-0/11/1544535011_142-0.jpg,0.0,0.0
1059-0,19/11/2018 14:50,1059-0/00/1542639000_1059-0.jpg,83.5,-2.8
1173-0,7/12/2018 14:50,1173-0/01/1544194201_1173-0.jpg,0.0,0.0
1232-0,7/12/2018 10:07,1232-0/43/1544177243_1232-0.jpg,99.9,2.9
1250-1,1/03/2019 10:25,1250-1/14/1551435914_1250-1.jpg,58.0,6.5
123-0,1/02/2019 9:53,123-0/82/1549014782_123-0.jpg,97.9,-2.6
1085-0,24/11/2018 11:25,1085-0/28/1543058728_1085-0.jpg,89.1,7.3
1154-1,18/11/2018 14:05,1154-1/19/1542549919_1154-1.jpg,99.9,6.4
1148-1,22/12/2018 14:26,1148-1/83/1545488783_1148-1.jpg,90.2,6.2
1491-0,2/12/2018 15:05,1491-0/13/1543763113_1491-0.jpg,81.9,1.5
1031-0,15/11/2018 14:55,1031-0/17/1542293717_1031-0.jpg,99.9,7.2
1234-0,11/12/2018 11:55,1234-0/22/1544529322_1234-0.jpg,99.8,0.9
150-0,28/11/2018 13:48,150-0/89/1543412889_150-0.jpg,84.9,0.4
1491-2,29/11/2018 13:45,1491-2/42/1543499142_1491-2.jpg,57.8,-1.1
1488-0,15/02/2019 11:15,1488-0/48/1550229348_1488-0.jpg,86.3,6.1
134-1,28/12/2018 11:52,134-1/22/1545997922_134-1.jpg,99.9,5.5
1463-0,9/03/2019 10:05,1463-0/14/1552125914_1463-0.jpg,95.5,5.8
1093-1,4/03/2019 10:52,1093-1/59/1551696759_1093-1.jpg,54.0,11.5
146-0,20/12/2018 8:45,146-0/13/1545295513_146-0.jpg,91.0,-2.8
1242-0,18/12/2018 8:50,1242-0/22/1545123022_1242-0.jpg,96.2,-0.6
1267-0,18/12/2018 9:50,1267-0/03/1545126603_1267-0.jpg,92.3,0.0
1432-0,22/12/2018 10:55,1432-0/03/1545476103_1432-0.jpg,91.2,7.1
104-0,11/02/2019 8:34,104-0/40/1549874040_104-0.jpg,99.7,4.6
1093-0,16/02/2019 9:07,1093-0/58/1550308058_1093-0.jpg,61.9,6.2
1092-1,2/02/2019 10:40,1092-1/33/1549104033_1092-1.jpg,99.9,2.3
1092-1,29/11/2018 8:40,1092-1/15/1543480815_1092-1.jpg,79.4,-2.8
1067-1,3/12/2018 13:07,1067-1/58/1543842458_1067-1.jpg,99.0,11.0
103-0,15/11/2018 12:06,103-0/77/1542283577_103-0.jpg,83.1,9.6
146-1,19/11/2018 10:30,146-1/01/1542623401_146-1.jpg,83.8,-1.1
1248-1,31/12/2018 10:30,1248-1/43/1546252243_1248-1.jpg,81.0,2.5
1082-0,28/11/2018 12:25,1082-0/32/1543407932_1082-0.jpg,68.7,-0.3
1255-0,4/03/2019 16:00,1255-0/11/1551715211_1255-0.jpg,0.0,0.0
1250-1,21/02/2019 8:45,1250-1/27/1550738727_1250-1.jpg,58.0,6.5
1235-0,27/02/2019 11:55,1235-0/07/1551268507_1235-0.jpg,56.2,8.9
1181-0,4/03/2019 9:48,1181-0/18/1551692918_1181-0.jpg,44.8,14.4
1082-0,12/03/2019 8:05,1082-0/29/1552377929_1082-0.jpg,65.3,2.6
134-1,10/03/2019 14:13,134-1/83/1552227183_134-1.jpg,47.0,8.4
1093-1,26/12/2018 10:27,1093-1/59/1545820059_1093-1.jpg,85.8,2.7
1243-0,20/02/2019 8:30,1243-0/17/1550651417_1243-0.jpg,96.7,4.1
135-0,5/02/2019 8:34,135-0/40/1549355640_135-0.jpg,99.9,-2.3
1463-0,16/12/2018 12:40,1463-0/41/1544964041_1463-0.jpg,97.4,-0.7
1085-0,12/11/2018 11:45,1085-0/05/1542023105_1085-0.jpg,89.6,17.8
101-0,12/03/2019 8:12,101-0/72/1552378372_101-0.jpg,79.6,4.1
134-1,26/12/2018 14:10,134-1/05/1545833405_134-1.jpg,87.2,4.0
1499-0,27/02/2019 10:36,1499-0/74/1551263774_1499-0.jpg,85.7,9.0
1250-1,10/03/2019 11:30,1250-1/16/1552217416_1250-1.jpg,29.0,10.2
1236-0,7/02/2019 10:48,1236-0/34/1549536534_1236-0.jpg,49.2,5.2
1161-0,23/02/2019 12:45,1161-0/56/1550925956_1161-0.jpg,54.5,-0.2
1156-0,23/02/2019 9:45,1156-0/34/1550915134_1156-0.jpg,60.5,-1.1
1229-0,22/02/2019 15:09,1229-0/83/1550848183_1229-0.jpg,44.6,-3.8
1480-0,22/11/2018 14:10,1480-0/07/1542895807_1480-0.jpg,94.3,-1.3
1380-0,5/03/2019 13:14,1380-0/41/1551791641_1380-0.jpg,99.7,6.8
1250-1,25/11/2018 13:25,1250-1/34/1543152334_1250-1.jpg,80.0,7.8
1181-0,24/11/2018 12:23,1181-0/33/1543062233_1181-0.jpg,92.4,4.1
1489-1,29/11/2018 13:42,1489-1/59/1543498959_1489-1.jpg,56.4,-3.1
1156-1,12/03/2019 14:45,1156-1/13/1552401913_1156-1.jpg,71.0,4.7
1215-1,2/12/2018 13:05,1215-1/27/1543755927_1215-1.jpg,87.1,2.4
1163-0,17/02/2019 13:45,1163-0/34/1550411134_1163-0.jpg,81.2,9.4
1437-0,13/03/2019 12:14,1437-0/40/1552479240_1437-0.jpg,76.8,6.0
1267-0,30/12/2018 13:54,1267-0/44/1546178044_1267-0.jpg,0.0,4.4
1161-0,7/03/2019 7:25,1161-0/28/1551943528_1161-0.jpg,86.4,6.1
1085-1,12/03/2019 11:10,1085-1/09/1552389009_1085-1.jpg,89.0,2.9
1453-0,24/11/2018 10:30,1453-0/59/1543055459_1453-0.jpg,0.0,0.0
1148-1,19/12/2018 10:43,1148-1/20/1545216220_1148-1.jpg,67.0,-1.8
1092-0,28/02/2019 8:40,1092-0/09/1551343209_1092-0.jpg,82.7,8.9
1464-0,10/03/2019 15:35,1464-0/01/1552232101_1464-0.jpg,8.2,4.9
1166-0,4/02/2019 12:58,1166-0/84/1549285084_1166-0.jpg,89.6,1.5
1243-0,10/02/2019 11:30,1243-0/26/1549798226_1243-0.jpg,56.1,8.7
1091-0,14/02/2019 9:05,1091-0/09/1550135109_1091-0.jpg,99.5,9.0
102-0,19/11/2018 14:12,102-0/45/1542636745_102-0.jpg,85.5,0.4
1090-0,3/03/2019 7:32,1090-0/56/1551598356_1090-0.jpg,99.4,7.5
1464-0,21/02/2019 14:00,1464-0/01/1550757601_1464-0.jpg,99.9,5.2
1491-0,7/02/2019 14:12,1491-0/24/1549548724_1491-0.jpg,48.1,7.1
1074-0,27/12/2018 10:10,1074-0/23/1545905423_1074-0.jpg,99.4,5.2
1251-0,17/02/2019 14:02,1251-0/53/1550412153_1251-0.jpg,32.0,14.4
1428-0,24/12/2018 13:50,1428-0/15/1545659415_1428-0.jpg,87.0,0.0
146-0,25/12/2018 10:25,146-0/11/1545733511_146-0.jpg,87.0,-0.4
1092-0,12/11/2018 8:40,1092-0/11/1542012011_1092-0.jpg,99.9,8.4
1001-0,16/12/2018 9:10,1001-0/31/1544951431_1001-0.jpg,92.3,-1.1
1193-1,28/11/2018 12:08,1193-1/08/1543406908_1193-1.jpg,77.4,0.0
1173-0,4/03/2019 10:14,1173-0/40/1551694440_1173-0.jpg,66.0,13.5
1156-0,8/03/2019 15:45,1156-0/18/1552059918_1156-0.jpg,74.6,8.7
1427-0,3/02/2019 12:52,1427-0/22/1549198322_1427-0.jpg,99.9,5.7
147-0,4/03/2019 14:54,147-0/42/1551711242_147-0.jpg,69.0,13.0
1231-0,24/11/2018 14:50,1231-0/53/1543071053_1231-0.jpg,99.9,4.7
1200-2,7/12/2018 10:30,1200-2/32/1544178632_1200-2.jpg,99.2,5.8
101-0,14/02/2019 11:34,101-0/63/1550144063_101-0.jpg,93.7,7.0
1250-1,13/11/2018 12:10,1250-1/28/1542111028_1250-1.jpg,46.0,15.0
119-1,17/02/2019 15:12,119-1/28/1550416328_119-1.jpg,75.4,8.3
1092-1,31/12/2018 11:20,1092-1/17/1546255217_1092-1.jpg,99.9,3.9
1480-0,25/12/2018 14:35,1480-0/03/1545748503_1480-0.jpg,99.9,0.5
1237-0,11/03/2019 9:15,1237-0/19/1552295719_1237-0.jpg,89.1,2.0
1239-0,7/03/2019 7:35,1239-0/52/1551944152_1239-0.jpg,54.6,7.1
1166-0,11/02/2019 8:36,1166-0/17/1549874217_1166-0.jpg,92.1,4.3
1437-1,2/03/2019 9:12,1437-1/20/1551517920_1437-1.jpg,55.9,-0.3
1148-0,4/03/2019 13:42,1148-0/60/1551706960_1148-0.jpg,42.1,15.4
1491-1,20/11/2018 8:09,1491-1/78/1542701378_1491-1.jpg,77.7,2.1
1031-0,3/12/2018 9:15,1031-0/20/1543828520_1031-0.jpg,99.9,10.4
1234-0,20/02/2019 8:55,1234-0/04/1550652904_1234-0.jpg,99.9,4.1
1059-1,23/11/2018 15:05,1059-1/00/1542985500_1059-1.jpg,87.1,1.5
1497-0,10/12/2018 9:20,1497-0/56/1544433656_1497-0.jpg,75.7,5.1
134-0,22/02/2019 12:25,134-0/43/1550838343_134-0.jpg,46.7,-2.1
1031-0,25/12/2018 14:15,1031-0/07/1545747307_1031-0.jpg,98.0,5.8
1157-0,12/03/2019 14:10,1157-0/27/1552399827_1157-0.jpg,50.8,4.6
1157-0,21/11/2018 9:50,1157-0/01/1542793801_1157-0.jpg,93.0,0.9
1480-1,7/03/2019 10:55,1480-1/01/1551956101_1480-1.jpg,43.3,12.6
1492-0,28/12/2018 13:45,1492-0/33/1546004733_1492-0.jpg,99.8,6.0
1489-0,13/11/2018 8:07,1489-0/59/1542096459_1489-0.jpg,0.0,10.0
1232-0,22/11/2018 13:24,1232-0/47/1542893047_1232-0.jpg,99.7,-2.3
1092-1,6/12/2018 10:20,1092-1/06/1544091606_1092-1.jpg,93.0,1.8
1163-1,15/12/2018 10:25,1163-1/36/1544869536_1163-1.jpg,99.9,0.7
1231-0,6/03/2019 9:10,1231-0/03/1551863403_1231-0.jpg,99.3,7.4
1432-1,21/11/2018 13:15,1432-1/34/1542806134_1432-1.jpg,87.8,-0.2
1266-1,9/03/2019 12:13,1266-1/83/1552133583_1266-1.jpg,0.0,10.9
146-0,16/02/2019 14:25,146-0/01/1550327101_146-0.jpg,38.7,12.5
1088-0,2/12/2018 8:35,1088-0/08/1543739708_1088-0.jpg,99.1,3.6
1113-0,6/12/2018 10:30,1113-0/03/1544092203_1113-0.jpg,99.0,0.0
100-0,23/11/2018 14:50,100-0/03/1542984603_100-0.jpg,85.5,5.2
1163-0,13/02/2019 8:45,1163-0/29/1550047529_1163-0.jpg,99.9,3.4
1087-0,3/03/2019 14:55,1087-0/26/1551624926_1087-0.jpg,99.3,10.9
1247-1,12/12/2018 12:30,1247-1/15/1544617815_1247-1.jpg,94.0,0.4
1231-0,8/02/2019 10:31,1231-0/79/1549621879_1231-0.jpg,90.5,3.4
1094-1,23/02/2019 12:07,1094-1/58/1550923658_1094-1.jpg,42.8,-0.7
1163-0,2/03/2019 16:05,1163-0/20/1551542720_1163-0.jpg,70.7,3.2
1231-0,4/02/2019 11:15,1231-0/51/1549278951_1231-0.jpg,99.9,0.0
1427-1,13/02/2019 8:32,1427-1/23/1550046723_1427-1.jpg,99.9,-1.0
1087-0,1/03/2019 8:15,1087-0/30/1551428130_1087-0.jpg,99.3,6.2
1233-0,9/02/2019 9:51,1233-0/70/1549705870_1233-0.jpg,99.7,1.4
1491-0,11/03/2019 7:32,1491-0/23/1552289523_1491-0.jpg,89.3,3.1
123-0,16/02/2019 13:53,123-0/80/1550325180_123-0.jpg,68.1,7.0
1088-0,11/02/2019 15:00,1088-0/35/1549897235_1088-0.jpg,83.8,4.3
1166-0,12/02/2019 12:59,1166-0/47/1549976347_1166-0.jpg,52.5,5.9
1200-0,21/12/2018 13:50,1200-0/25/1545400225_1200-0.jpg,81.5,6.2
1499-0,6/03/2019 13:05,1499-0/39/1551877539_1499-0.jpg,46.8,11.1
1251-1,1/03/2019 11:21,1251-1/07/1551439307_1251-1.jpg,50.0,7.5
1181-1,24/02/2019 12:56,1181-1/87/1551012987_1181-1.jpg,38.4,4.5
1251-0,22/02/2019 14:27,1251-0/24/1550845624_1251-0.jpg,32.0,-1.0
1087-0,1/03/2019 7:35,1087-0/25/1551425725_1087-0.jpg,99.3,5.0
1431-1,8/03/2019 13:12,1431-1/25/1552050725_1431-1.jpg,40.4,12.4
1241-0,16/02/2019 9:55,1241-0/32/1550310932_1241-0.jpg,99.9,2.5
1090-0,20/11/2018 14:12,1090-0/58/1542723158_1090-0.jpg,80.8,3.9
1499-0,29/12/2018 14:35,1499-0/59/1546094159_1499-0.jpg,99.9,5.8
150-0,2/02/2019 11:50,150-0/15/1549108215_150-0.jpg,60.9,12.6
1380-0,11/12/2018 9:50,1380-0/47/1544521847_1380-0.jpg,99.8,2.1
1059-0,22/12/2018 9:50,1059-0/32/1545472232_1059-0.jpg,76.0,5.1
1235-0,2/03/2019 13:55,1235-0/32/1551534932_1235-0.jpg,46.5,1.7
1255-0,20/11/2018 11:30,1255-0/01/1542713401_1255-0.jpg,80.5,1.6
146-0,2/02/2019 11:05,146-0/04/1549105504_146-0.jpg,66.9,9.4
1241-0,26/12/2018 9:50,1241-0/52/1545817852_1241-0.jpg,96.8,2.6
1040-0,11/12/2018 12:44,1040-0/88/1544532288_1040-0.jpg,93.9,3.3
1156-1,3/03/2019 8:45,1156-1/15/1551602715_1156-1.jpg,99.9,4.4
1249-0,25/11/2018 12:42,1249-0/69/1543149769_1249-0.jpg,83.0,7.4
1496-0,12/03/2019 7:42,1496-0/27/1552376527_1496-0.jpg,93.0,2.5
1094-0,28/02/2019 8:32,1094-0/59/1551342759_1094-0.jpg,37.4,11.5
1093-0,24/12/2018 14:07,1093-0/58/1545660458_1093-0.jpg,79.9,-0.1
1489-1,2/03/2019 10:32,1489-1/59/1551522759_1489-1.jpg,49.4,2.2
1057-0,27/02/2019 14:12,1057-0/39/1551276739_1057-0.jpg,48.6,11.9
1215-1,11/12/2018 12:45,1215-1/05/1544532305_1215-1.jpg,99.2,3.1
1464-0,3/03/2019 14:35,1464-0/01/1551623701_1464-0.jpg,99.2,8.6
102-0,14/12/2018 12:16,102-0/80/1544789780_102-0.jpg,90.4,-1.2
1215-0,15/11/2018 10:25,1215-0/16/1542277516_1215-0.jpg,88.3,9.5
1480-1,2/03/2019 13:55,1480-1/01/1551534901_1480-1.jpg,48.9,2.2
1232-0,27/11/2018 14:10,1232-0/21/1543327821_1232-0.jpg,99.4,-1.6
1247-0,15/12/2018 9:45,1247-0/13/1544867113_1247-0.jpg,71.0,-1.3
1094-1,5/12/2018 10:07,1094-1/58/1544004458_1094-1.jpg,83.9,1.1
1235-0,8/12/2018 9:50,1235-0/18/1544262618_1235-0.jpg,99.9,5.6
1200-2,3/02/2019 9:30,1200-2/15/1549186215_1200-2.jpg,99.2,5.2
1154-1,8/03/2019 10:05,1154-1/29/1552039529_1154-1.jpg,75.1,8.5
1031-0,13/11/2018 12:35,1031-0/10/1542112510_1031-0.jpg,99.9,10.2
1230-0,16/11/2018 10:29,1230-0/69/1542364169_1230-0.jpg,99.5,2.6
141-0,22/12/2018 8:50,141-0/02/1545468602_141-0.jpg,95.7,7.1
1148-1,20/02/2019 14:44,1148-1/49/1550673849_1148-1.jpg,66.9,3.9
1154-0,20/02/2019 10:25,1154-0/49/1550658349_1154-0.jpg,91.5,6.6
1088-0,6/03/2019 10:55,1088-0/23/1551869723_1088-0.jpg,67.1,10.3
1432-0,26/02/2019 12:15,1432-0/30/1551183330_1432-0.jpg,48.9,10.3
130-0,31/12/2018 13:53,130-0/80/1546264380_130-0.jpg,96.7,3.5
1229-0,4/02/2019 9:49,1229-0/85/1549273785_1229-0.jpg,99.9,-0.2
1426-0,9/03/2019 11:12,1426-0/27/1552129927_1426-0.jpg,52.6,10.8
1454-1,1/02/2019 9:32,1454-1/59/1549013559_1454-1.jpg,99.9,0.1
1256-1,13/03/2019 9:49,1256-1/76/1552470576_1256-1.jpg,54.8,5.9
1215-1,13/02/2019 11:45,1215-1/30/1550058330_1215-1.jpg,99.3,4.1
1463-0,6/12/2018 8:25,1463-0/00/1544084700_1463-0.jpg,99.9,-0.7
1093-0,21/11/2018 10:47,1093-0/59/1542797259_1093-0.jpg,86.6,0.2
1082-1,7/02/2019 13:25,1082-1/40/1549545940_1082-1.jpg,49.4,5.6
134-1,13/03/2019 15:54,134-1/40/1552492440_134-1.jpg,53.3,7.7
1087-0,27/12/2018 10:15,1087-0/38/1545905738_1087-0.jpg,99.3,6.7
1238-0,12/03/2019 9:50,1238-0/20/1552384220_1238-0.jpg,59.4,3.2
1490-0,29/11/2018 12:03,1490-0/93/1543492993_1490-0.jpg,0.0,0.0
1248-1,13/11/2018 9:50,1248-1/06/1542102606_1248-1.jpg,60.0,15.4
1250-1,21/12/2018 9:30,1250-1/50/1545384650_1250-1.jpg,79.0,-0.7
1241-0,11/02/2019 8:30,1241-0/20/1549873820_1241-0.jpg,92.3,4.3
1229-0,25/11/2018 9:11,1229-0/04/1543137104_1229-0.jpg,99.9,5.3
1156-1,28/02/2019 11:00,1156-1/55/1551351655_1156-1.jpg,73.2,9.9
1215-0,1/02/2019 13:25,1215-0/37/1549027537_1215-0.jpg,87.0,1.0
1059-1,4/02/2019 14:10,1059-1/19/1549289419_1059-1.jpg,78.8,-1.8
1380-0,1/02/2019 11:54,1380-0/40/1549022040_1380-0.jpg,99.4,1.6
1031-1,17/02/2019 10:20,1031-1/10/1550398810_1031-1.jpg,87.9,8.4
1194-1,4/12/2018 9:46,1194-1/05/1543916805_1194-1.jpg,99.9,6.2
1463-1,4/03/2019 16:05,1463-1/13/1551715513_1463-1.jpg,86.0,9.8
119-0,10/02/2019 12:52,119-0/26/1549803126_119-0.jpg,59.4,8.8
1427-0,10/12/2018 12:30,1427-0/01/1544445001_1427-0.jpg,99.9,3.8
1067-1,28/02/2019 11:32,1067-1/59/1551353559_1067-1.jpg,84.0,6.4
1492-1,17/12/2018 10:25,1492-1/27/1545042327_1492-1.jpg,99.9,-1.5
1492-1,1/12/2018 11:45,1492-1/00/1543664700_1492-1.jpg,88.3,-4.6
1200-0,26/11/2018 9:45,1200-0/09/1543225509_1200-0.jpg,99.2,4.1
1431-1,28/02/2019 13:12,1431-1/26/1551359526_1431-1.jpg,53.2,10.9
1239-0,11/12/2018 8:50,1239-0/21/1544518221_1239-0.jpg,89.7,1.7
1496-0,5/03/2019 11:05,1496-0/06/1551783906_1496-0.jpg,54.5,8.9
1057-0,11/02/2019 11:12,1057-0/21/1549883521_1057-0.jpg,89.5,6.6
1093-0,10/12/2018 10:27,1093-0/58/1544437658_1093-0.jpg,80.6,3.5
103-0,23/12/2018 8:50,103-0/14/1545555014_103-0.jpg,86.4,1.7
1166-0,11/03/2019 12:59,1166-0/87/1552309187_1166-0.jpg,62.1,6.2
1454-1,23/12/2018 13:27,1454-1/59/1545571659_1454-1.jpg,94.2,3.1
1380-0,4/03/2019 14:32,1380-0/21/1551709921_1380-0.jpg,99.6,14.1
1001-0,16/11/2018 14:08,1001-0/24/1542377324_1001-0.jpg,77.0,4.0
119-1,18/12/2018 10:10,119-1/30/1545127830_119-1.jpg,95.3,-3.5
1163-0,16/12/2018 11:25,1163-0/35/1544959535_1163-0.jpg,99.9,-0.4
1061-0,1/12/2018 12:50,1061-0/41/1543668641_1061-0.jpg,59.6,-4.2
1431-0,9/03/2019 12:32,1431-0/21/1552134721_1431-0.jpg,59.4,9.1
1499-0,29/12/2018 9:16,1499-0/14/1546075014_1499-0.jpg,99.9,5.9
1247-1,1/03/2019 13:30,1247-1/35/1551447035_1247-1.jpg,89.0,5.2
147-0,8/03/2019 9:30,147-0/06/1552037406_147-0.jpg,53.4,10.8
150-0,25/11/2018 12:16,150-0/80/1543148180_150-0.jpg,88.8,7.8
1247-0,2/02/2019 12:30,1247-0/13/1549110613_1247-0.jpg,48.0,12.7
1251-1,1/02/2019 15:01,1251-1/16/1549033316_1251-1.jpg,73.0,3.2
1183-0,24/12/2018 12:55,1183-0/13/1545656113_1183-0.jpg,89.3,0.2
150-1,20/11/2018 13:30,150-1/24/1542720624_150-1.jpg,82.3,0.8
1248-1,10/03/2019 15:25,1248-1/08/1552231508_1248-1.jpg,61.0,8.7
1432-1,5/12/2018 9:35,1432-1/35/1544002535_1432-1.jpg,91.0,0.6
1088-0,13/02/2019 11:38,1088-0/87/1550057887_1088-0.jpg,99.1,8.0
1229-0,10/12/2018 12:04,1229-0/68/1544443468_1229-0.jpg,99.7,2.5
1234-0,9/03/2019 13:35,1234-0/27/1552138527_1234-0.jpg,99.8,5.9
1200-1,7/12/2018 13:30,1200-1/29/1544189429_1200-1.jpg,99.1,7.9
1432-1,27/02/2019 13:15,1432-1/33/1551273333_1432-1.jpg,53.3,9.6
130-0,11/12/2018 11:30,130-0/10/1544527810_130-0.jpg,98.2,2.8
1148-1,8/03/2019 11:07,1148-1/38/1552043238_1148-1.jpg,37.7,12.7
1001-0,28/02/2019 14:54,1001-0/48/1551365648_1001-0.jpg,52.0,9.2
1490-1,27/02/2019 12:14,1490-1/45/1551269645_1490-1.jpg,43.1,12.9
1082-1,5/03/2019 15:45,1082-1/40/1551800740_1082-1.jpg,41.7,9.5
1492-1,10/02/2019 12:25,1492-1/24/1549801524_1492-1.jpg,79.9,6.9
1148-0,1/02/2019 14:29,1148-0/73/1549031373_1148-0.jpg,71.1,2.1
1193-1,21/12/2018 12:50,1193-1/01/1545396601_1193-1.jpg,95.4,2.7
1237-0,28/12/2018 12:30,1237-0/48/1546000248_1237-0.jpg,94.5,5.0
